,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
003580,HLB글로벌,kospi,G25,경기관련소비재,WI340,소매(유통),20260825,79389712335,1569,80481,124656925,1.03,-4.04,28.5,-13.46,-22.9,-25.99,1569,1569,0.0,0.0,50663505,,,,,1027243,2.03,50663505,2.03,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,종합 소매업,,"미디어커머스(카밈, 스파알), 식음료(콤부차, 잼시럽), 화장품(퍼플리쉬, 엘리샤코이) 등",19900323,
124560,태웅로직스,kosdaq,G20,산업재,WI260,운송,20260825,79377662550,2045,66165,132476132,3.02,7.27,10.81,-6.61,-29.31,-36.96,2045,2045,0.0,0.0,38720811,,,,,1372627,3.54,38720811,3.54,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 운송관련 서비스업,,"3자물류주선 (복합운송, 프로젝트운송, CIS운송 등)",20191210,
053280,예스24,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260825,79375000000,3165,6686,21152540,-0.31,-1.4,-2.01,3.09,-15.26,-21.46,3165,3165,0.0,0.0,25000000,,,,,288484,1.15,25000000,1.15,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,무점포 소매업,,"도서,음반/DVD,화장품",20080507,
069730,DSR제강,kospi,G15,소재,WI210,철강,20260825,79344000000,5520,9502,51527260,1.28,-5.15,-4.33,2.6,24.04,44.5,5520,5520,0.0,0.0,14400000,,,,,1401881,9.74,14400000,9.74,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,1차 철강 제조업,,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",20030128,
185490,아이진,kosdaq,G35,건강관리,WI410,건강관리,20260825,79240194072,1846,147497,269563952,-3.53,-6.24,22.04,-10.8,42.87,1.09,1846,1846,0.0,0.0,43229784,,,,,657593,1.52,43229784,1.52,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자연과학 및 공학 연구개발업,,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",20151116,
066700,테라젠이텍스,kosdaq,G35,건강관리,WI410,건강관리,20260825,79134560880,2130,109500,231030765,-1.39,0.71,5.97,-24.33,-25.0,-26.68,2130,2130,0.0,0.0,37152376,,,,,841992,2.27,37152376,2.27,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,의약품 제조업,,"Loading/Unloading System, PCB Bonding System",20040527,
011370,서한,kosdaq,G20,산업재,WI220,건설,20260825,79000679295,783,0,0,,,,,,,783,783,0.0,0.0,100894865,,,,,4399735,4.36,100894865,4.36,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,건물 건설업,,"건축, 토목",19940524,
052900,KX하이텍,kosdaq,G45,IT,WI620,반도체,20260825,78968132700,1029,629693,622933714,3.1,-17.6,-0.96,-44.83,-18.66,57.47,1029,1029,0.0,0.0,76668090,,,,,5385034,7.02,76668090,7.02,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,플라스틱제품 제조업,,TRAY(반도체Packing재료),20050118,
040160,누리플렉스,kosdaq,G45,IT,WI602,IT서비스,20260825,78963754250,6660,17442,109827880,4.23,6.05,31.88,-51.53,-23.45,37.32,18140,2950,-63.29,125.76,12055535,12055535,0,7124868,59.1,3362526,27.89,12055535,27.89,20260610,979,-96,-56,-9.81,-468.0,0.81,-14.23,,-19.79,적자전환,흑자전환,적자전환,흑자전환,2025/12,D,1016,-21.42,-61,적자지속,-6.0,적자지속,-67,적자지속,1536,-4.83,707,829,-1.19,117.34,1144.1,,,,-4.23,-8.81,,적자지속,,1.37,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,145.81,"지능형검침인프라(AMI),에너지관리시스템, 플랫폼 SW",20000829,0.73
198440,강동씨앤엘,kosdaq,G20,산업재,WI220,건설,20260825,78845873424,1294,401040,508442931,3.11,4.35,16.58,25.27,17.42,-2.93,1294,1294,0.0,0.0,60931896,,,,,585335,0.96,60931896,0.96,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"시멘트, 석회, 플라스터 및 그 제품 제조업",,"시멘트, 레미콘",20140813,
011700,한신기계,kospi,G20,산업재,WI230,기계,20260825,78844146930,2420,187770,437766621,7.32,-1.63,4.09,-33.33,-54.43,-34.68,2420,2420,0.0,0.0,32446151,,,,,2337656,7.2,32446151,7.2,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,,"공기압축기,공구류 제조,판매/오파",19870724,
047820,초록뱀미디어,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260825,78741654600,3225,15990,50464321,4.71,0.78,-1.68,-33.78,-29.51,-38.69,3225,3225,0.0,0.0,24453930,,,,,0,0.0,24453930,0.0,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"영화, 비디오물, 방송프로그램 제작 및 배급업",,방송프로그램 제작 및 공급,20021224,
163560,동일고무벨트,kospi,G15,소재,WI110,화학,20260825,78674000000,5690,16588,92837110,0.89,-5.64,-0.87,-18.95,-21.41,-20.64,5690,5690,0.0,0.0,13900000,,,,,576478,4.15,13900000,4.15,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,고무제품 제조업,,"산업용고무제품, 종합고무부품",20121019,
009180,한솔로지스틱스,kospi,G20,산업재,WI260,운송,20260825,78554751750,2800,57555,159429450,1.82,0.72,0.72,-5.88,-9.24,-4.76,2800,2800,0.0,0.0,28155825,,,,,1307730,4.64,28155825,4.64,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 운송관련 서비스업,,"지류펄프 보관창고 운영/화물취급,화물운송알선,물류컨설팅/종합쇼핑몰운영,통신판매,인터넷백화점",19891113,
015590,DKME,kospi,G20,산업재,WI230,기계,20260825,78332383836,1469,82339,117550546,-0.14,-8.6,-20.7,-41.32,-35.82,-35.82,4260,1469,-65.52,0.0,53396308,53396308,0,32248206,60.39,0,0.0,53396308,0.0,20260610,1166,77,-18,6.6,-37.0,0.67,-39.7,-1.28,-45.01,-65.71,31.43,-37.65,31.08,2025/12,D,1334,-2.34,100,5.26,7.5,7.91,-29,적자전환,1877,-12.25,1252,624,-28.44,49.88,5.67,,,,-1.43,-2.28,,적자전환,,0.79,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,82.27,"열교환기,압력용기,저장탱크,산업용보일러 제조",19890527,0.184
451250,삐아,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,78330217820,7660,17397,130938195,3.51,-1.54,8.65,-2.42,-14.13,-23.74,7660,7660,0.0,0.0,10225877,,,,,162328,1.59,10225877,1.59,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 화학제품 제조업,,색조화장품,20240425,
251120,바이오에프디엔씨,kosdaq,G35,건강관리,WI410,건강관리,20260825,78261300000,9000,8702,76861800,0.78,-3.02,15.53,-21.33,-42.31,-52.48,9000,9000,0.0,0.0,8695700,,,,,955355,10.99,8695700,10.99,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기초 의약물질 제조업,,식물세포 유래 유효물질 및 약리물질,20220221,
045660,에이텍,kosdaq,G45,IT,WI610,IT하드웨어,20260825,77974400000,9400,13982,129155830,0.75,3.3,16.19,1.4,-12.48,-27.13,9400,9400,0.0,0.0,8260000,,,,,527918,6.39,8260000,6.39,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,일반 목적용 기계 제조업,,"PC,모니터",20010524,
347890,엠엑스온,kosdaq,G45,IT,WI610,IT하드웨어,20260825,77665276260,4560,14145,63250600,2.13,-2.46,4.35,-17.69,-27.5,-21.51,4560,4560,0.0,0.0,17013204,,,,,196486,1.15,17013204,1.15,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",,"스마트HMI, 스마트SCADA, 스마트팩토리솔루션",20200729,
115440,우리넷,kosdaq,G45,IT,WI610,IT하드웨어,20260825,77610959480,7270,46772,324491230,3.41,-2.42,9.32,-54.16,-0.55,9.0,18720,6170,-61.16,17.83,10794292,10794292,0,7371834,68.29,661343,6.13,10794292,6.13,20260610,721,-11,5,-1.53,92.0,1.08,79.02,,-22.37,적자지속,적자지속,적자지속,적자지속,2025/12,D,755,-42.63,19,-90.55,2.52,-83.5,37,-81.68,1349,-2.25,999,350,-21.88,34.99,1718.13,0.69,14.59,174.25,2.69,3.91,340.04,-82.06,26.85,1.0,50.0,-50.0,4.0,2026/12(E),25000.0,-70.92,1.0,1158,53.38,87,7.51,357.89,198.02,72,94.59,1607,19.13,541,54.57,667.0,96.18,10.9,1227.15,5.92,0.73,50.0,0.0,7.5,-48.59,20260821,,통신 및 방송 장비 제조업,,"광전송장비(MSPP), 교환장비(AGW)",20100127,1.06
100130,동국S&C,kosdaq,G10,에너지,WI100,에너지,20260825,77600194000,1355,71885,94618015,1.19,-6.68,-12.64,-28.08,-34.38,-44.58,1355,1355,0.0,0.0,57143000,,,,,1355073,2.37,57143000,2.37,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"구조용 금속제품, 탱크 및 증기발생기 제조업",,Wind-Tower,20090831,
217330,싸이토젠,kosdaq,G35,건강관리,WI410,건강관리,20260825,77483982450,3360,60617,195463180,4.35,-1.03,7.87,-33.86,-45.89,24.68,3360,3360,0.0,0.0,23129547,,,,,597086,2.58,23129547,2.58,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자연과학 및 공학 연구개발업,,CTC 기반 Liquid Biopsy 응용사업 및 플랫폼,20181122,
033560,블루콤,kosdaq,G40,금융,WI500,은행,20260825,77463000000,4580,7183,32495510,-0.33,2.58,-0.87,31.61,47.03,36.72,4580,4580,0.0,0.0,17100000,,,,,276315,1.62,17100000,1.62,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,영상 및 음향기기 제조업,,블루투스헤드셋,20110126,
463020,뉴엔AI,kosdaq,G45,IT,WI602,IT서비스,20260825,77379792000,8700,140102,1174865720,1.41,-8.01,40.33,-16.92,-45.4,-62.76,8700,8700,0.0,0.0,8987200,,,,,83102,0.92,8987200,0.92,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,,AI 빅데이터 분석 플랫폼,20250704,
024880,케이피에프,kosdaq,G20,산업재,WI230,기계,20260825,77174084880,3890,56444,214463095,2.65,-0.39,1.53,-32.73,-41.26,-21.11,3890,3890,0.0,0.0,19941624,,,,,953507,4.78,19941624,4.78,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 금속 가공제품 제조업,,볼트류,19941229,
090470,제이스로보틱스,kosdaq,G45,IT,WI610,IT하드웨어,20260825,77071779540,4495,12753,54536315,3.81,-4.06,19.23,-31.06,-31.16,20.83,4495,4495,0.0,0.0,17476594,,,,,317363,1.82,17476594,1.82,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,기계장비(디스플레이장비),20070110,
000590,CS홀딩스,kospi,G15,소재,WI210,철강,20260825,76888501200,67500,500,33439800,-0.59,0.9,-0.15,-12.34,-25.0,-18.08,67500,67500,0.0,0.0,1154482,,,,,56955,4.93,1154482,4.93,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 금융업,,"브랜드 수익, 자회사 배당",19751222,
331380,포커스에이아이,kosdaq,G45,IT,WI610,IT하드웨어,20260825,76777818600,2080,66367,138144175,-0.47,-2.1,1.45,1.89,-13.87,36.53,2080,2080,0.0,0.0,36560866,,,,,354795,0.97,36560866,0.97,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,영상 및 음향기기 제조업,,영상저장장치 및 카메라,20191002,
475430,키스트론,kosdaq,G20,산업재,WI230,기계,20260825,76746873000,4300,85671,358232765,1.18,-5.81,-1.04,-28.09,-13.65,-16.99,4300,4300,0.0,0.0,17848110,,,,,520110,2.91,17848110,2.91,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,절연선 및 케이블 제조업,,"전자부품용 와이어, 케이블용 와이어 등",20250602,
031820,아이티센씨티에스,kospi,G45,IT,WI602,IT서비스,20260825,76383471260,6340,18612,116373760,1.77,6.95,14.52,-16.97,-22.95,1.28,6340,6340,0.0,0.0,12105146,,,,,243468,2.01,12105146,2.01,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",,"시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",19970212,
170030,현대공업,kosdaq,G25,경기관련소비재,WI300,자동차,20260825,76316500000,4940,76213,381660775,1.96,-2.56,3.35,-14.97,-24.7,-23.29,4940,4940,0.0,0.0,15340000,,,,,771688,5.03,15340000,5.03,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자동차 신품 부품 제조업,,"시트패드, 암레스트, 헤드레스트",20131204,
065510,휴비츠,kosdaq,G35,건강관리,WI410,건강관리,20260825,76254043950,7000,36329,250473000,4.32,3.7,3.24,-8.05,-31.7,-32.49,7000,7000,0.0,0.0,10877895,,,,,363630,3.34,10877895,3.34,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,의료용 기기 제조업,,"자동검안기, 자동렌즈미터",20031031,
265560,영화테크,kosdaq,G25,경기관련소비재,WI300,자동차,20260825,76220983400,7130,14669,101809915,3.33,-0.83,1.28,-20.25,-19.07,-7.04,7130,7130,0.0,0.0,10690180,,,,,208757,1.95,10690180,1.95,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자동차 신품 부품 제조업,,자동차 정션박스 등,20171026,
058630,엠게임,kosdaq,G50,커뮤니케이션서비스,WI601,소프트웨어,20260825,76216650440,4070,32904,132098547,-0.25,-4.13,-5.72,-17.91,-30.85,-38.49,4070,4070,0.0,0.0,18772574,,,,,2188007,11.66,18772574,11.66,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",20081219,
371950,풍원정밀,kosdaq,G45,IT,WI640,디스플레이,20260825,76197996150,3350,47488,152331285,0.3,-18.81,-36.08,-60.44,-80.53,-66.87,19190,3350,-82.54,0.0,22779670,22662548,81987,6808715,30.04,92137,0.4,22779670,0.4,20260610,367,-180,-217,-49.05,-966.0,2.08,-3.47,,95.65,적자지속,적자지속,적자지속,적자지속,2025/12,D,324,-34.28,-199,적자지속,-61.42,적자지속,-236,적자지속,803,-16.61,123,680,-7.48,551.47,8.82,,,,-26.7,-133.88,,적자지속,,12.8,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,전자부품 제조업,,OLED 증착용 Metal Mask,20220228,1.052
432470,케이엔에스,kosdaq,G45,IT,WI630,IT가전,20260825,76137106080,8760,92611,798462955,-0.45,10.33,15.11,-25.89,-39.54,-18.74,8760,8760,0.0,0.0,8771556,,,,,78012,0.89,8771556,0.89,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,이차전지 자동화 설비,20231206,
063160,종근당바이오,kospi,G35,건강관리,WI410,건강관리,20260825,76090292940,14020,2943,40318415,0.72,0.57,5.1,-21.81,-34.18,-38.64,14020,14020,0.0,0.0,5485962,,,,,93758,1.71,5485962,1.71,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,의약품 제조업,,"의약품,원료의약품 제조",20011211,
002220,한일철강,kospi,G15,소재,WI210,철강,20260825,76087761000,2865,90640,253504310,2.32,-10.89,-5.13,-39.04,-32.59,-0.35,5870,2550,-51.19,12.35,26697460,26697460,0,10050496,37.65,368291,1.38,26697460,1.38,20260610,2085,34,-19,1.63,-68.0,0.36,-42.13,,24.3,150.0,적자지속,102.5,적자지속,2025/12,D,1964,-4.57,32,357.14,1.63,379.41,-4,적자지속,3361,-1.29,1651,1710,-0.58,103.58,1141.74,0.59,,,-0.13,-0.34,,적자지속,,0.95,30.0,200.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,1차 철강 제조업,42.92,"강관류,철판류,금속관류,건축자재,자동차부품 제조,도매",19881007,0.389
007590,동방아그로,kospi,G15,소재,WI110,화학,20260825,75986079660,5580,926,5155520,0.36,0.36,0.18,-7.0,-6.53,-11.0,5580,5580,0.0,0.0,13617577,,,,,4208177,30.91,13617577,30.91,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"비료, 농약 및 살균, 살충제 제조업",,"농약(잡초발생전 토양처리형 밭잡초약,부메랑,주움,그라목손) 제조,도매",19770629,
064800,포니링크,kosdaq,G25,경기관련소비재,WI340,소매(유통),20260825,75789725935,2965,164304,466475135,8.21,27.25,47.88,-5.12,-24.84,-39.49,2965,2965,0.0,0.0,25561459,,,,,907479,3.55,25561459,3.55,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"섬유, 의복, 신발 및 가죽제품 소매업",,의류제품,20020822,
302430,이노메트리,kosdaq,G45,IT,WI630,IT가전,20260825,75519037440,7700,2200871,15903447595,22.03,49.51,42.86,-25.46,8.15,1.18,7700,7700,0.0,0.0,9833208,,,,,103478,1.05,9833208,1.05,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,,엑스레이검사 장비,20181212,
307870,비투엔,kosdaq,G45,IT,WI602,IT서비스,20260825,75413774275,1015,625794,627039925,2.53,-2.87,23.63,-7.22,5.07,13.94,1015,1015,0.0,0.0,74299285,,,,,323430,0.44,74299285,0.44,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,소프트웨어 개발 및 공급업,,"데이터컨설팅, 품질관리 솔루션",20181212,
382840,원준,kosdaq,G45,IT,WI630,IT가전,20260825,75365252235,4905,50483,237753004,2.4,0.1,10.6,-46.86,-54.03,-46.68,10840,4905,-54.75,0.0,15271581,15271581,0,9015930,59.04,249945,1.64,15271581,1.64,20260610,525,-1,-161,-0.19,-1055.0,1.44,-4.65,,-99.38,적자전환,적자전환,적자전환,적자전환,2025/12,D,1491,-0.53,70,-43.55,4.69,-43.29,-131,적자전환,1739,-29.42,1059,681,-46.46,64.32,6960.91,2.11,82.55,51.36,-6.26,-11.68,,적자전환,,0.97,200.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,특수 목적용 기계 제조업,105.67,2차전지용 열처리 장비,20211007,1.099
214260,라파스,kosdaq,G25,경기관련소비재,WI310,"화장품,의류",20260825,75305587720,8450,7298,60712805,0.0,1.2,-3.32,7.1,-28.57,-41.28,8450,8450,0.0,0.0,8922463,,,,,0,0.0,8922463,0.0,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,기타 화학제품 제조업,,"마이크로니들 패치 제품(의약품패치, 의료기기패치, 미용패치 등)",20191111,
019540,일지테크,kosdaq,G25,경기관련소비재,WI300,자동차,20260825,75270195000,5560,44260,242566800,0.54,-1.59,-12.3,-22.45,4.91,29.75,5560,5560,0.0,0.0,13513500,,,,,1139684,8.43,13513500,8.43,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,자동차 신품 부품 제조업,,"차체(라지에타, 팩케이지, 씨트 크로스, 대쉬 판넬)",19921103,
080010,이상네트웍스,kosdaq,G25,경기관련소비재,WI320,"호텔,레저",20260825,75238293150,7740,1879,14195940,0.52,-3.37,1.71,-0.9,5.02,22.27,7740,7740,0.0,0.0,9835071,,,,,504299,5.13,9835071,5.13,,,,,,,,,,nan,nan,nan,nan,nan,,,,,,,,,,nan,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,상품 중개업,,기업간전자상거래서비스,20050930,
365330,에스와이스틸텍,kosdaq,G20,산업재,WI220,건설,20260825,75206329000,1500,237734,342136595,4.61,-2.73,5.19,-50.28,-61.66,-51.64,5587,1500,-73.15,0.0,50171000,50171000,0,31640682,63.07,2696926,5.38,50171000,5.38,20260610,882,-34,-32,-3.85,-64.0,0.85,-23.44,,-34.34,적자전환,적자전환,적자전환,적자전환,2025/12,B,974,-16.75,-26,적자전환,-2.67,적자전환,-20,적자전환,1214,51.75,959,255,-14.72,26.58,282.53,0.65,24.87,77.01,-2.02,-2.78,,적자전환,,1.11,41.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,,,nan,,,,,,,,,20260821,,"구조용 금속제품, 탱크 및 증기발생기 제조업",54.42,데크플레이트,20231113,0.878
